seed,scenario,strategy,jobs,success_rate,stranded,duplicate_generations,total_cost,cost_per_1k_success,retry_amplification,p50_completion_s,p95_completion_s,p99_completion_s,window_jobs,window_success_rate,window_p50_completion_s,window_p95_completion_s,window_p99_completion_s
9,generation_outage,sync_gateway,595,0.534453781512605,0,0,595.4,1872.3270440251572,1.0016806722689076,75.71266548248468,162.91145022148794,246.8889401917054,273,0.06593406593406594,89.38721450519915,246.8889401917054,246.8889401917054
10,generation_outage,sync_gateway,518,0.5945945945945946,0,0,519.9999999999999,1688.311688311688,1.0096525096525097,74.20173480022459,167.77146056991478,235.44549947416058,206,0.05825242718446602,82.2003694844293,174.1628730225989,174.1628730225989
11,generation_outage,sync_gateway,542,0.533210332103321,0,0,544.0,1882.3529411764705,1.0092250922509225,73.70371566414343,169.3406363716781,245.780455024275,243,0.06995884773662552,82.26292929426609,190.55693936519583,190.55693936519583
12,generation_outage,sync_gateway,501,0.5449101796407185,0,0,502.59999999999997,1841.0256410256409,1.0079840319361277,81.59741099398718,177.77856792996363,248.19834125474642,211,0.04265402843601896,116.62938570520555,155.15318128572426,155.15318128572426
13,generation_outage,sync_gateway,540,0.5722222222222222,0,0,543.5999999999999,1759.2233009708734,1.0166666666666666,81.56311813924913,180.05358677781715,245.20430112073518,234,0.07264957264957266,126.5459752056563,374.8064161109196,374.8064161109196
14,generation_outage,sync_gateway,548,0.5711678832116789,0,0,551.1999999999999,1761.0223642172523,1.0145985401459854,76.69701831788598,175.52722529225275,248.4421097996701,229,0.056768558951965066,81.12031207566679,369.70879250803796,369.70879250803796
15,generation_outage,sync_gateway,574,0.5662020905923345,0,0,574.8,1768.6153846153845,1.0034843205574913,78.71659169723364,171.92316630537107,229.53588336330404,237,0.05907172995780591,98.9033229398683,145.57963641719243,145.57963641719243
16,generation_outage,sync_gateway,558,0.578853046594982,0,0,558.4,1728.7925696594425,1.0017921146953406,76.85433864150082,159.4749081843617,229.55018836171178,223,0.04932735426008968,91.20931091388093,209.97341009764386,209.97341009764386
17,generation_outage,sync_gateway,504,0.5734126984126984,0,0,505.2,1748.0968858131487,1.005952380952381,77.4547193918117,183.13063012488783,316.1400653469805,208,0.0625,85.2004760202044,258.7484132975228,258.7484132975228
18,generation_outage,sync_gateway,520,0.55,0,0,521.6,1823.7762237762238,1.0076923076923077,74.98759391905611,168.3858295861146,271.7327509881868,228,0.05701754385964912,83.32240337953772,268.73768606616113,268.73768606616113
19,generation_outage,sync_gateway,512,0.583984375,0,0,515.8,1725.0836120401336,1.017578125,79.8375583920897,170.4389392025601,221.63643535167057,197,0.03553299492385787,80.38114210902859,153.7899580309022,153.7899580309022
20,generation_outage,sync_gateway,521,0.5873320537428023,0,0,522.9999999999999,1709.1503267973853,1.0095969289827256,76.30671037860702,161.95603811857723,217.02756738677544,196,0.04081632653061224,84.86714521527892,227.55206481389587,227.55206481389587
21,generation_outage,sync_gateway,544,0.59375,0,0,545.6,1689.1640866873065,1.0073529411764706,74.44856690998176,175.79949768527604,226.57631453061816,208,0.08173076923076923,109.84088078189734,168.52810107150754,168.52810107150754
22,generation_outage,sync_gateway,557,0.5655296229802513,0,0,558.1999999999999,1772.0634920634918,1.0053859964093357,78.62252951976552,157.51030806141426,202.6470188910207,230,0.06086956521739131,123.98978847626222,253.5601515491735,253.5601515491735
23,generation_outage,sync_gateway,534,0.5617977528089888,0,0,534.4,1781.3333333333333,1.0018726591760299,73.425858225262,176.6340313980353,219.23242720335907,233,0.08583690987124463,86.28464061311752,162.3989653894314,218.25787811761847
24,generation_outage,sync_gateway,568,0.5721830985915493,0,0,571.4,1758.1538461538462,1.0140845070422535,74.09703405604137,160.17988794608618,216.06592109247913,239,0.07531380753138076,88.07357725199654,161.22283429218078,161.22283429218078
25,generation_outage,sync_gateway,535,0.577570093457944,0,0,538.5999999999999,1743.0420711974107,1.016822429906542,79.14627547005773,190.63702239073075,242.65555114509425,217,0.08755760368663594,81.09806108580415,320.2247150284038,320.2247150284038
26,generation_outage,sync_gateway,502,0.5756972111553785,0,0,505.19999999999993,1748.0968858131484,1.0159362549800797,76.31799949919173,160.08886911469426,200.54651267998997,209,0.0861244019138756,92.22205057874817,248.09665757616654,248.09665757616654
27,generation_outage,sync_gateway,542,0.5627306273062731,0,0,543.8,1782.950819672131,1.007380073800738,71.05617332758266,159.24021547667326,226.51058086732934,243,0.09465020576131687,77.3336939100077,156.07629044983742,559.9889066010576
28,generation_outage,sync_gateway,524,0.5954198473282443,0,0,525.5999999999999,1684.6153846153843,1.0076335877862594,76.63263877858935,174.8641875928256,241.81219232725562,214,0.056074766355140186,110.96293822333382,268.9507580278987,268.9507580278987
29,generation_outage,sync_gateway,535,0.5439252336448598,0,0,536.5999999999999,1843.9862542955323,1.0074766355140188,73.93084629542875,179.30374304671403,291.89172486385496,238,0.05042016806722689,77.90320257301437,274.8100579312454,274.8100579312454
30,generation_outage,sync_gateway,512,0.546875,0,0,514.8,1838.5714285714282,1.013671875,75.87818602865991,172.11426880348108,284.7166507808727,222,0.07657657657657657,97.59674314125004,374.7494468599566,374.7494468599566
1,generation_outage,durable_workflow,513,1.0,0,0,672.1999999999963,1310.3313840155872,1.1091617933723197,86.76344716533941,235.58984075652552,306.46257038408305,212,1.0,98.01521454885051,253.20795888540897,330.52958172883336
2,generation_outage,durable_workflow,540,1.0,0,0,697.7999999999967,1292.222222222216,1.1055555555555556,86.26442981662927,227.2526439829321,301.02254158319556,214,1.0,98.84799447571709,259.5220067487837,332.7308538230418
3,generation_outage,durable_workflow,526,0.9980988593155894,0,0,687.7999999999965,1310.0952380952315,1.1045627376425855,84.37915410348751,204.49804990013263,307.3971028648316,219,0.9954337899543378,100.51362148259227,242.9960286225937,316.19541299874675
4,generation_outage,durable_workflow,549,0.9963570127504554,0,0,721.7999999999963,1319.5612431444174,1.1074681238615665,86.06728678726154,224.0175911015349,318.9971798319906,241,0.991701244813278,98.33415863043274,247.6539818468725,332.74506220101
5,generation_outage,durable_workflow,522,1.0,0,0,680.9999999999967,1304.597701149419,1.10727969348659,90.85242130965344,225.62735471852466,353.74946250251605,215,1.0,101.90407289386735,222.48077254004966,356.98619716464873
6,generation_outage,durable_workflow,563,1.0,0,0,741.7999999999959,1317.584369449371,1.108348134991119,89.6423442533528,235.23757950263098,309.6744454057175,239,1.0,99.74159138041455,265.8448762386206,343.2086394100768
7,generation_outage,durable_workflow,540,1.0,0,1,681.1999999999971,1261.481481481476,1.0796296296296297,83.95717137127667,241.005452836352,313.1103444451418,212,1.0,102.06842127146092,249.71711761267034,295.6541240780307
8,generation_outage,durable_workflow,545,1.0,0,0,702.9999999999962,1289.9082568807269,1.0990825688073393,83.79234925761455,214.01962230350455,323.1582657900851,220,1.0,98.56082674766276,222.1317243317569,317.5462579619352
9,generation_outage,durable_workflow,595,1.0,0,0,814.5999999999949,1369.0756302520924,1.1243697478991597,92.43072205189219,220.98547409339972,295.82923727018056,273,1.0,102.13932291879814,231.93541043549362,311.261725687576
10,generation_outage,durable_workflow,518,1.0,0,0,670.5999999999971,1294.594594594589,1.113899613899614,86.53912851585619,224.75853464428337,285.05987049996395,206,1.0,95.59741558046358,250.83517238157947,299.9466419904604
11,generation_outage,durable_workflow,542,1.0,0,0,721.7999999999959,1331.7343173431657,1.1125461254612545,88.59589951987346,248.07144898579895,381.3095902831599,243,1.0,102.28950874194334,264.8786730485209,381.3095902831599
12,generation_outage,durable_workflow,501,1.0,0,0,670.3999999999963,1338.1237524950027,1.1177644710578842,87.60055446028537,231.3475186329049,350.63764160176106,211,1.0,98.63359791426547,255.64195492307385,370.76916648703764
13,generation_outage,durable_workflow,540,1.0,0,0,707.5999999999962,1310.3703703703634,1.0962962962962963,88.86865495387565,215.20119963477623,330.12589213515093,234,1.0,97.50928880072092,227.57015673877822,330.12589213515093
14,generation_outage,durable_workflow,548,1.0,0,0,727.799999999996,1328.1021897810147,1.1186131386861313,90.82664975239254,243.3193822303631,318.0844363151298,229,1.0,106.43834557167224,273.60080880444775,380.86173171017003
15,generation_outage,durable_workflow,574,0.9982578397212544,0,0,748.7999999999955,1306.8062827225053,1.1062717770034842,90.07276501151273,227.22478341236592,316.32241056336443,237,0.9957805907172996,98.46113590976756,246.17656370039163,316.32241056336443
16,generation_outage,durable_workflow,558,0.9982078853046595,0,0,734.1999999999958,1318.1328545780896,1.114695340501792,86.58531405331496,225.64635231105308,319.0854288427706,223,0.9955156950672646,98.42105905031895,238.89485732547382,312.80820353758736
17,generation_outage,durable_workflow,504,0.996031746031746,0,0,654.9999999999967,1304.7808764940173,1.1031746031746033,85.87925471961762,227.38632668801347,358.45757608047404,208,0.9903846153846154,97.64521765545942,242.58716687019273,330.81816591509914
18,generation_outage,durable_workflow,520,1.0,0,0,687.5999999999959,1322.3076923076844,1.1115384615384616,90.75585990880518,228.928854669791,381.9852989912803,228,1.0,101.39883509587389,239.09910479585074,410.5709346118929
19,generation_outage,durable_workflow,512,1.0,0,0,652.7999999999972,1274.9999999999945,1.099609375,85.69930637398329,203.18613539902162,299.94401751587975,197,1.0,96.61411925035009,253.22790789156636,311.3718301578863
20,generation_outage,durable_workflow,521,1.0,0,0,674.1999999999965,1294.0499040307034,1.1036468330134357,88.98633534675707,238.03946325072388,345.8884516429139,196,1.0,96.16508810347977,265.46674829539256,439.79493977892093
21,generation_outage,durable_workflow,544,1.0,0,0,708.5999999999966,1302.5735294117585,1.1084558823529411,79.47227225507675,233.09822807710952,311.5581898466122,208,1.0,93.17129381316659,235.51918934045102,322.4983160510683
22,generation_outage,durable_workflow,557,1.0,0,0,733.3999999999959,1316.6965888689333,1.104129263913824,84.90536378423894,232.42825400244874,330.9026299532769,230,1.0,92.03663912197726,256.4425331196637,327.2344737905794
23,generation_outage,durable_workflow,534,0.99812734082397,0,0,708.799999999996,1329.8311444652834,1.1142322097378277,85.39066180803424,216.54186968173371,356.7730542411666,233,1.0,101.86610699815287,224.5119000169384,358.6610902686955
24,generation_outage,durable_workflow,568,0.9982394366197183,0,0,748.9999999999959,1320.9876543209805,1.1109154929577465,82.83386311868162,215.7878009457163,322.6774325731669,239,1.0,94.34015749252103,255.90998045106187,325.44114648091
25,generation_outage,durable_workflow,535,1.0,0,0,731.999999999996,1368.224299065413,1.1476635514018692,90.21668409831068,239.5691667837716,346.7835132549352,217,1.0,104.31832974195947,266.3661326169189,406.3602739487435
26,generation_outage,durable_workflow,502,1.0,0,0,677.1999999999965,1349.003984063738,1.1354581673306774,86.0775954319887,246.19706921169973,355.90480217810887,209,1.0,105.94904378991373,263.86841099899016,357.38203298425424
27,generation_outage,durable_workflow,542,1.0,0,1,725.9999999999955,1339.4833948339399,1.1107011070110702,88.50116165910367,225.86282094344142,394.2270932642332,243,1.0,99.12481195151167,250.78660034844688,443.23915490029447
28,generation_outage,durable_workflow,524,1.0,0,0,677.1999999999964,1292.3664122137334,1.08206106870229,86.5497954590042,219.89605278473618,317.06808073288926,214,1.0,100.21842579641589,232.0406597888682,307.604228176392
29,generation_outage,durable_workflow,535,0.9981308411214953,0,0,703.599999999996,1317.6029962546743,1.0953271028037384,87.73393754004246,224.90805876376294,287.30467988711825,238,0.9957983193277311,98.61610612157392,224.32467759041947,324.76306808259505
30,generation_outage,durable_workflow,512,1.0,0,0,680.3999999999963,1328.906249999993,1.11328125,84.86865386016899,239.96637050243226,360.9865223206341,222,1.0,93.80586473662675,250.6155000071576,369.65643830116414
1,throttle_storm,naive_retry,1197,0.9757727652464494,0,5,1482.0000000000027,1268.8356164383586,1.5371762740183792,85.87775378129959,209.0789418035895,274.3998254964622,570,0.9491228070175438,93.48522682157181,215.87809552875433,293.32042879798064
2,throttle_storm,naive_retry,1151,0.9748045178105995,0,4,1430.2000000000016,1274.6880570409996,1.5534317984361425,83.25820892816273,198.78745397716966,285.62535850585505,579,0.9499136442141624,90.73980582983904,212.80014930160291,285.62535850585505
3,throttle_storm,naive_retry,1157,0.9783923941227312,0,5,1432.7999999999995,1265.7243816254413,1.515989628349179,83.25032576747822,183.65098501735247,268.5891115485497,582,0.9570446735395189,87.74871042204222,197.9069661150288,287.6957957715299
4,throttle_storm,naive_retry,1204,0.9709302325581395,0,8,1509.800000000002,1291.5312232677518,1.5830564784053156,85.34932823466619,192.27836618156763,277.74810192563837,640,0.9453125,89.00754541045399,198.22135506838936,270.4342552972744
5,throttle_storm,naive_retry,1123,0.9741763134461264,0,6,1390.799999999998,1271.2979890310767,1.528940338379341,83.88927195825534,196.08288183758702,296.3745145599585,564,0.9485815602836879,90.97851739240696,218.55253525082185,293.02375847581493
6,throttle_storm,naive_retry,1226,0.9469820554649266,0,5,1504.000000000002,1295.4349698535764,1.605220228384992,85.12521636067095,207.93006428970602,301.7526274028961,641,0.8985959438377535,92.65046455074162,216.9421262399428,300.63149767592074
7,throttle_storm,naive_retry,1182,0.9627749576988156,0,9,1444.6000000000008,1269.4200351493855,1.5406091370558375,83.22853225647532,190.48021910355737,287.16888111297703,611,0.9296235679214403,86.99479444024178,210.45643071047857,297.06646313946817
8,throttle_storm,naive_retry,1152,0.9739583333333334,0,7,1421.6,1267.0231729055256,1.5286458333333333,85.39518208410243,199.8486915688204,336.35791750683074,583,0.9485420240137221,90.26073677993736,217.95428273539346,386.7784912381683
9,throttle_storm,naive_retry,1236,0.9490291262135923,0,7,1529.000000000003,1303.4953111679479,1.6205501618122977,87.44785365818632,203.8691010916525,287.9164865806124,637,0.9010989010989011,96.20022813371043,217.31369665525312,366.48293954555766
10,throttle_storm,naive_retry,1187,0.9502948609941028,0,6,1422.9999999999993,1261.5248226950348,1.5745577085088458,82.84968592740825,202.7180068554003,275.4177812134376,632,0.9066455696202531,87.95072657649189,215.16868695150197,288.3340400326633
11,throttle_storm,naive_retry,1195,0.9774058577405857,0,7,1464.6000000000015,1253.938356164385,1.5364016736401673,84.45416910407721,203.20876364601395,287.88047778116515,592,0.9543918918918919,90.42417292254231,216.80639564940566,291.71922242418714
12,throttle_storm,naive_retry,1146,0.9598603839441536,0,5,1412.8000000000002,1284.3636363636365,1.5593368237347296,84.88355939188568,204.3859572886754,287.7642044596414,569,0.9226713532513181,91.0488533080104,204.20585960406015,290.74218610761045
13,throttle_storm,naive_retry,1153,0.9861231569817867,0,8,1449.0000000000018,1274.4063324538274,1.5264527320034693,83.89474103020348,198.75801568826932,277.173257448717,559,0.9731663685152058,88.68381156061787,205.83449333481076,358.2962653078587
14,throttle_storm,naive_retry,1183,0.9737954353338969,0,6,1450.7999999999997,1259.3749999999998,1.5190194420963652,84.86907334494279,198.17449117640354,292.53551484557886,571,0.9457092819614711,90.33687897244772,201.22691799877748,315.1908999162888
15,throttle_storm,naive_retry,1261,0.9547977795400476,0,2,1536.4000000000044,1276.0797342192727,1.570182394924663,82.9936559367111,201.15714095596695,269.7289655743967,622,0.9083601286173634,88.06868834180591,211.4917395014636,269.9032088909464
16,throttle_storm,naive_retry,1212,0.9694719471947195,0,4,1484.400000000002,1263.3191489361718,1.533828382838284,82.14111711912619,195.5856070967493,276.38007628252626,590,0.9372881355932203,90.81930651672928,220.05881215554427,283.708079218502
17,throttle_storm,naive_retry,1128,0.973404255319149,0,7,1405.3999999999983,1279.9635701275029,1.523936170212766,83.97976035549982,200.8631688640162,303.42027179539537,575,0.9478260869565217,89.91717433454687,212.8127554920179,303.42027179539537
18,throttle_storm,naive_retry,1161,0.9870801033591732,0,7,1450.7999999999997,1265.9685863874345,1.5021533161068046,82.36659561298643,206.6431720998678,334.0727862112882,545,0.9743119266055046,87.4968379583288,216.86450804954507,334.0727862112882
19,throttle_storm,naive_retry,1185,0.9578059071729957,0,9,1448.1999999999994,1275.9471365638763,1.5578059071729957,82.94280634716279,197.15208353808703,309.15577328068434,610,0.9180327868852459,89.35907368495009,213.79701120037862,402.94432119866815
20,throttle_storm,naive_retry,1168,0.9828767123287672,0,3,1440.1999999999996,1254.5296167247384,1.509417808219178,84.58927539985848,192.4645286340865,265.94580506868624,561,0.964349376114082,88.36000449728272,198.54608354112997,256.430426541407
21,throttle_storm,naive_retry,1189,0.9579478553406223,0,4,1451.600000000001,1274.4512730465328,1.554247266610597,84.29022471618475,190.93115541500583,268.62113906120635,611,0.9181669394435352,91.56948750396282,198.77346320290712,285.46979718238845
22,throttle_storm,naive_retry,1174,0.965076660988075,0,6,1434.1999999999998,1265.8428949691083,1.559625212947189,86.83636167494933,203.89986833658622,273.57047253455494,597,0.931323283082077,93.33628257171858,218.6760641081769,276.9666611345119
23,throttle_storm,naive_retry,1207,0.9784589892294946,0,3,1484.6000000000026,1257.070279424219,1.531897265948633,80.60418962422955,199.2393786001844,267.0757955377644,594,0.9562289562289562,89.72247426443073,210.7427021127546,273.0416432718712
24,throttle_storm,naive_retry,1243,0.9670152855993563,0,3,1525.6000000000035,1269.2179700499198,1.5623491552695092,83.2177173969211,192.99834954358448,257.2805218348151,616,0.9334415584415584,90.11610745663688,209.77081598624977,259.8830412380062
25,throttle_storm,naive_retry,1215,0.9604938271604938,0,5,1497.4000000000024,1283.1191088260516,1.5695473251028806,83.9930879487381,206.29892256791868,315.78031056997906,617,0.9238249594813615,89.30654367696002,217.0837808817596,300.348579038377
26,throttle_storm,naive_retry,1111,0.9774977497749775,0,0,1347.199999999996,1240.5156537753187,1.4896489648964897,83.83092352876565,196.99277991774898,258.7094947063606,560,0.9553571428571429,91.94191827018358,199.73730117938317,258.7094947063606
27,throttle_storm,naive_retry,1178,0.9626485568760611,0,4,1436.8000000000002,1267.0194003527338,1.5492359932088284,82.18457145320872,192.01377713166767,265.2376454896921,599,0.9265442404006677,88.03575922014647,209.82221938028692,282.0371599550799
28,throttle_storm,naive_retry,1123,0.9884238646482636,0,6,1368.999999999997,1233.3333333333308,1.4683882457702582,82.79349758155028,202.21524480005849,286.5693381505778,545,0.9761467889908257,90.61650536096954,220.09605278473646,286.5693381505778
29,throttle_storm,naive_retry,1144,0.9825174825174825,0,6,1438.0000000000002,1279.3594306049824,1.5323426573426573,82.48569489483691,209.56495087301096,293.7871588126633,562,0.9644128113879004,88.61998685146091,217.02178701081436,370.8976839004238
30,throttle_storm,naive_retry,1159,0.9646246764452114,0,4,1405.9999999999986,1257.6028622540239,1.5228645383951682,81.14086832019655,193.82424068730006,284.2461016621546,585,0.9299145299145299,87.3349134941841,198.22246342407288,284.2461016621546
1,throttle_storm,sync_gateway,1197,0.9624060150375939,0,0,1424.799999999999,1236.8055555555547,1.4803675856307434,83.26646158416656,188.00304928380774,266.1110619211472,570,0.956140350877193,90.37414141252339,201.8539717202625,269.13321647427165
2,throttle_storm,sync_gateway,1151,0.9539530842745438,0,0,1371.1999999999982,1248.8160291438962,1.4995655951346656,81.09824066307385,177.90111588425157,251.1119120697458,579,0.9360967184801382,88.20713807646644,194.16813397147257,285.07324536653414
3,throttle_storm,sync_gateway,1157,0.9490060501296457,0,0,1357.9999999999968,1236.7941712203979,1.4909248055315472,82.54441067235985,181.1828215212529,260.0563413958598,582,0.9381443298969072,89.10428364245013,192.54626405873842,260.4096635546166
4,throttle_storm,sync_gateway,1204,0.9501661129568106,0,0,1449.3999999999996,1266.9580419580418,1.5722591362126246,84.5881841261662,193.70666423540524,277.97844392614843,640,0.928125,90.42630193709556,202.16708926564252,279.6890313616409
5,throttle_storm,sync_gateway,1123,0.9554764024933214,0,0,1334.5999999999956,1243.8024231127638,1.4942119323241319,83.90085760199554,195.40814670275722,261.9135688194464,564,0.9414893617021277,89.01249201029168,222.8840736504394,266.0892503821167
6,throttle_storm,sync_gateway,1226,0.9290375203915171,0,0,1436.599999999999,1261.2818261633004,1.5554649265905383,83.39422856099145,201.3881824627922,277.08879281924646,641,0.8954758190327613,90.45175656642095,214.6571318933918,304.6084035324061
7,throttle_storm,sync_gateway,1182,0.9314720812182741,0,0,1377.9999999999975,1251.5894641235218,1.5363790186125212,84.30111634246396,186.9268437163896,274.876675702597,611,0.8936170212765957,92.02298689530062,209.35573291456808,307.8755393846641
8,throttle_storm,sync_gateway,1152,0.9600694444444444,0,0,1370.7999999999972,1239.4213381555128,1.4921875,83.96355566096099,181.2240334637322,222.33172433175696,583,0.9519725557461407,91.08806442403852,185.82888820820563,262.4989693083678
9,throttle_storm,sync_gateway,1236,0.9352750809061489,0,0,1466.0000000000007,1268.1660899653987,1.5550161812297734,84.04950091106457,192.50210819825952,273.4600442025403,637,0.9089481946624803,93.85764794045167,208.62767338378808,304.1390720670074
10,throttle_storm,sync_gateway,1187,0.932603201347936,0,0,1397.3999999999983,1262.3306233062315,1.561920808761584,84.97558651810641,197.67911506474707,293.57135005631017,632,0.8971518987341772,93.42125926198742,209.37628742540323,348.282259887535
11,throttle_storm,sync_gateway,1195,0.9548117154811715,0,0,1411.999999999999,1237.5109553023656,1.5322175732217573,84.26073649460909,186.88030757374975,295.3094876215332,592,0.9307432432432432,92.83637061954278,200.49691429897882,306.4538752735539
12,throttle_storm,sync_gateway,1146,0.9450261780104712,0,0,1340.7999999999963,1238.0424746075682,1.4816753926701571,82.23407459110831,200.7915512282732,251.15340415046603,569,0.9209138840070299,88.61873239241777,212.94507619742876,255.84195492307379
13,throttle_storm,sync_gateway,1153,0.9609713790112749,0,0,1372.9999999999968,1239.16967509025,1.4709453599306157,82.62662022652239,202.41991364811474,294.2451613448825,559,0.9570661896243292,90.30012907341825,221.77080838029678,320.6388267444486
14,throttle_storm,sync_gateway,1183,0.9492814877430262,0,0,1405.599999999998,1251.6473731077454,1.514792899408284,86.37547204130033,204.19990553994785,279.99044695610564,571,0.9352014010507881,95.05723464225957,228.29079148882875,308.84603346765607
15,throttle_storm,sync_gateway,1261,0.9405233941316415,0,0,1505.4000000000026,1269.3086003372703,1.5408406026962729,81.83948667506809,188.6714918677667,266.80526242819815,622,0.9180064308681672,89.30634331957799,205.90554772262408,302.1378989957932
16,throttle_storm,sync_gateway,1212,0.9579207920792079,0,0,1448.4000000000005,1247.5452196382432,1.5115511551155116,84.1345277249784,182.9296106577117,275.39941595125345,590,0.940677966101695,87.19312078761823,209.97341009764364,312.07994875166514
17,throttle_storm,sync_gateway,1128,0.9618794326241135,0,0,1356.5999999999965,1250.322580645158,1.4929078014184398,80.64273441725618,190.26646640587637,281.9630138435775,575,0.9547826086956521,85.35553881292208,196.46657849185067,281.9630138435775
18,throttle_storm,sync_gateway,1161,0.967269595176572,0,0,1386.9999999999982,1235.0845948352612,1.4745908699397072,83.15071772190436,194.47436990576034,273.1787243775823,545,0.963302752293578,90.92867155797217,207.35693288591028,298.78028953442026
19,throttle_storm,sync_gateway,1185,0.9443037974683545,0,0,1403.9999999999977,1254.6916890080408,1.539240506329114,83.76756165042116,190.4658566317894,278.84992859800434,610,0.9180327868852459,89.48190927672044,206.08300910008757,295.76531405393007
20,throttle_storm,sync_gateway,1168,0.9554794520547946,0,0,1382.799999999997,1239.0681003584202,1.4717465753424657,84.15967422272615,186.87221021836808,253.12272956055278,561,0.9376114081996435,88.81318035360664,198.3180328183173,269.6190149047479
21,throttle_storm,sync_gateway,1189,0.9529015979814971,0,0,1403.9999999999984,1239.1879964695486,1.4978973927670312,81.63421263788769,193.69443979397215,284.3037791849388,611,0.9263502454991817,87.27784921462853,219.39375994653392,292.13826461361873
22,throttle_storm,sync_gateway,1174,0.9625212947189097,0,0,1388.3999999999978,1228.6725663716795,1.4863713798977853,81.9193435501171,191.99642620116492,270.50815292866605,597,0.948073701842546,83.79025162496828,209.1830113991182,271.3912302840358
23,throttle_storm,sync_gateway,1207,0.9469759734879868,0,0,1439.0,1258.9676290463692,1.531897265948633,84.40341061992694,187.04333419508805,251.50376893798284,594,0.9276094276094277,92.36261786080468,197.22550153160705,278.27906381085154
24,throttle_storm,sync_gateway,1243,0.9573612228479486,0,0,1502.0000000000036,1262.1848739495829,1.5221238938053097,83.11805110074101,190.91333161548027,277.0472409664851,616,0.9448051948051948,88.49989922957138,207.13308091438626,318.95574932310547
25,throttle_storm,sync_gateway,1215,0.9358024691358025,0,0,1433.5999999999992,1260.8619173262964,1.5604938271604938,85.17726079781119,205.68873301953727,275.92112559659495,617,0.9027552674230146,92.19008972679035,225.38320110545487,282.31977621444366
26,throttle_storm,sync_gateway,1111,0.9558955895589559,0,0,1296.1999999999941,1220.5273069679795,1.4644464446444645,81.49558553384179,193.8453171713536,263.815663558456,560,0.9339285714285714,89.66403316329547,216.33651104459318,284.71394126690825
27,throttle_storm,sync_gateway,1178,0.9541595925297114,0,0,1406.7999999999984,1251.601423487543,1.5203735144312394,82.54896412359449,190.64717754916433,275.8402391223267,599,0.9332220367278798,89.2621770943341,210.78778756610996,290.1228802381561
28,throttle_storm,sync_gateway,1123,0.9572573463935886,0,0,1322.7999999999947,1230.5116279069719,1.4532502226179875,80.92051748318545,190.88515577830003,268.6258095240328,545,0.9376146788990826,88.07890970698736,207.28769700130852,271.4516905222249
29,throttle_storm,sync_gateway,1144,0.9685314685314685,0,0,1365.3999999999976,1232.3104693140772,1.4816433566433567,84.2535493333911,187.6987061567679,294.1490373816673,562,0.9644128113879004,90.95270155730373,206.3843709824332,331.83898852540824
30,throttle_storm,sync_gateway,1159,0.9413287316652287,0,0,1370.799999999997,1256.4619615032054,1.5358067299396032,86.34279945454227,204.34534468498487,289.08866223521864,585,0.9179487179487179,100.1674551507108,212.9321238765874,305.436109353087
1,throttle_storm,durable_workflow,1197,1.0,0,0,1580.8000000000065,1320.6349206349262,1.6399331662489558,96.65603279332197,234.160311265495,326.3745452313656,570,1.0,112.33118718322203,255.46180449524672,356.641602109172
2,throttle_storm,durable_workflow,1151,1.0,0,0,1518.4000000000046,1319.2006950477885,3.2728062554300608,113.20411841760415,242.95899231585554,345.92659419940037,579,1.0,146.76405337693495,290.0540849794272,367.55654351046223
3,throttle_storm,durable_workflow,1157,1.0,0,0,1495.4000000000037,1292.4805531547136,1.6646499567847883,91.97498736207353,221.06846514868766,319.6096361864943,582,1.0,107.57858119759271,240.20370055103376,319.71041051373913
4,throttle_storm,durable_workflow,1204,1.0,0,0,1583.0000000000066,1314.7840531561517,3.9003322259136213,119.87141496763434,257.08641350614107,369.9342861989858,640,1.0,149.71928078496126,284.4884997160502,402.9016225335845
5,throttle_storm,durable_workflow,1123,0.9991095280498664,0,0,1452.0000000000023,1294.1176470588257,1.3223508459483526,86.29542474841355,208.94849400322892,296.3745145599585,564,1.0,95.61731882058712,224.04102547162142,325.45026315510256
6,throttle_storm,durable_workflow,1226,1.0,0,0,1632.6000000000067,1331.6476345840185,5.5505709624796085,142.45927591293025,302.2045398127533,381.4540358615909,641,1.0,193.81807235944734,321.31691725513883,408.9782462279536
7,throttle_storm,durable_workflow,1182,1.0,0,0,1546.2000000000048,1308.1218274111716,3.8654822335025383,120.05486808700016,272.0403291293037,363.701193920268,611,1.0,158.3714244789353,306.1566549363388,388.9624665620281
8,throttle_storm,durable_workflow,1152,1.0,0,0,1495.4000000000035,1298.0902777777808,1.8229166666666667,94.1134996066653,220.68147716004205,343.86222742208315,583,1.0,110.58099561113704,244.3281620087364,372.37567945130786
9,throttle_storm,durable_workflow,1236,1.0,0,0,1660.6000000000085,1343.5275080906217,7.044498381877022,153.48721960960006,326.831253558551,436.80782529567796,637,1.0,222.59435445031863,369.7451404653889,461.94906469014904
10,throttle_storm,durable_workflow,1187,1.0,0,0,1571.0000000000061,1323.5046335299126,4.997472620050548,122.45448281316794,289.8841649043711,401.9182718328857,632,1.0,171.03153813440736,337.4050874471113,434.34238731998266
11,throttle_storm,durable_workflow,1195,1.0,0,0,1564.2000000000053,1308.953974895402,2.9305439330543934,109.33263386002363,243.31199164150348,388.44873754759556,592,1.0,140.3072711123666,278.54114838191344,428.79732244280694
